search_title,job_title,required_skills
Business+Intelligence+Analyst,Senior BI/QlikSense Engineer- Business Intelligence (Contract),"Engineer, Business Intelligence, Data Warehouse, SQL, Computer, Engineering, IBM, Cognos, Business Objects, API, Informatica, HTML, JavaScript, Programming, Java, Python"
Business+Intelligence+Analyst,Senior ETL/ Informatica Engineer- Business Intelligence (Contract),"Informatica, Engineer, Business Intelligence, Data Warehouse, SQL, Programming, Python, Computer, Engineering, Cognos, UNIX, Linux"
Business+Intelligence+Analyst,"Senior Data Engineer - Business Intelligence (Princeton, NJ)","Engineer, Business Intelligence, Data Warehouse, Informatica, SQL, Programming, Python, Computer, Engineering, Cognos, UNIX, Linux"
Business+Intelligence+Analyst,Senior ETL/Informatica Engineer - Business Intelligence (Contract),"Informatica, Engineer, Business Intelligence, Data Warehouse, SQL, Programming, Python, Computer, Engineering, Cognos, UNIX, Linux"
Business+Intelligence+Analyst,Senior Informatica Data Management Engineer - Business Intelligence (Contract),"Informatica, Management, Engineer, Business Intelligence, Engineering, Quality, Validation, SQL, Linux, UNIX, Programming, Python, Computer"
Business+Intelligence+Analyst,Security Fraud Intelligence Analysts,Security Fraud Intelligence Analysts
Business+Intelligence+Analyst,Senior Data Architect / Senior Business Intelligence Architect with Secret Clearance,"ETL, BI, Data Quality"
Business+Intelligence+Analyst,ALL SOURCE INTELLIGENCE ANALYST,"Intelligence analysis, Reporting, Data validation, Operations"
Business+Intelligence+Analyst,Federal - Cyber Threat Intelligence Analyst,"Security, Analyst, Analysis, TCP, IP, Network, Management"
Business+Intelligence+Analyst,Senior Cyber Intelligence Analyst,"Analyst, Research"
Big+Data+Engineer,Big Data Engineer,"Talend, Kubernetes, Data Processing, Scala, Data Mart, Hive, Docker, Java, Jenkins, Azure, SQL, Amazon Web Services, Hadoop, Gradle, Application Development, ETL, Big Data, Data Warehousing, Open Source, Data Validation, Spark"
Big+Data+Engineer,Sr. Big Data Engineer,"Engineer, SQL, Computer, Engineering, Python, Linux, OLAP, SAP, BW"
Big+Data+Engineer,Spark/Big Data Engineer,"Developer, IT, Analytical, SQL, Java, Data Mining, Engineering, Data Modeling"
Big+Data+Engineer,Senior Big Data Engineer,"IT, Engineer, IBM, Java, Python, Perl, Shell Scripting, Applications, SQL, Oracle, DB2, SDLC, Performance"
Big+Data+Engineer,Senior Big Data Engineer,"Developer, IT, Java, SQL, Development, Applications, Oracle, DB2, Engineer"
Big+Data+Engineer,Senior Big Data Engineer,"Engineer, Engineers, Software, Development, Programming, Java, Computer, System, Security, IT"
Big+Data+Engineer,"Big Data Engineer, Ideation & Research","Research, Engineer, Computer, Analyst, SQL, Python, Java"
Big+Data+Engineer,Big Data Engineer,"Engineer, Engineers, Software, Development, Programming, Java, UNIX, Linux, System, Security, IT"
Big+Data+Engineer,Sr. Big Data Engineer,"Engineer, Systems, Oracle, SQL, Apache, Engineering, Security, IT"
Big+Data+Engineer,Big Data Engineer,Big Data Engineer
Big+Data+Engineer,Big Data Engineer,"Python, Spark, AWS, EMR, Big data, Amazon S3, Hadoop, Java"
Big+Data+Engineer,Big Data Engineer,"Apache HBase, Apache Cassandra, Amazon Web Services, Apache Hadoop, Apache Hive, Apache Spark, Big data, Data management, J2EE, Java, Python, Scala, Self motivated, NoSQL, Cloud, Legacy systems, Web services, Streaming, Innovation"
Big+Data+Engineer,Big Data Engineer,"Amazon EC2, Amazon RDS, Amazon Redshift, Amazon S3, Amazon Web Services, Analytics, Apache Cassandra, Apache Hadoop, Apache Spark, Architecture, Automation, Big data, Business requirements, COM, Cloud, Customer acquisition, Data science, Database, DevOps, Docker, EMR, ETL, Engineering, Extraction, GitHub, Identity management, Infrastructure, Jenkins, Kubernetes, Leadership, Metrics, NICE, NoSQL, OOP, Operational efficiency, PostgreSQL, Process improvement, Python, SQL, Scala, Scalability, Scripting, Snow flake schema, Software development, Streaming, Transformation"
Big+Data+Engineer,Big Data Engineer,"Spark, python, api, "
Big+Data+Engineer,Senior Big Data Engineer,"AWS, Spark, Hive, SQL, Microservices, Python, Big data, Analytics"
Big+Data+Engineer,Big Data Engineer - 280,
Big+Data+Engineer,Big data Engineer,"Python, Java, Scala, API"
Big+Data+Engineer,Big Data Engineer,"Big data, data lake solutions, data management, data engineering, Hadoop, Teradata, SQL, BTEQ, BI Tools, Spark, Hive, Hive LLAP, Scala, R, Python, big data on Cloud"
Big+Data+Engineer,Big Data Engineer,"Big data, Apache Kafka, Apache Hive, Apache Hadoop, Apache Pig, Apache Spark, Python, Cloudera"
Big+Data+Engineer,Lead Big Data Engineer,
Big+Data+Engineer,Big Data Engineer - AWS,"Big data, Python, OOD, DevOps, Automation"
Big+Data+Engineer,Big Data Engineer,"Big Data, Aws, Docker, Hbase"
Big+Data+Engineer,Big Data Engineer,"Big data, Apache Spark, Apache Hadoop"
Big+Data+Engineer,Big Data Engineer,"Python, hadoop, Hive, spark, Azure, cloud, scala, data engineer, data lake, python 3.5, delta lake, ETL processing"
Big+Data+Engineer,Big Data Engineer,"Software, Engineer, Engineering, Data Warehouse, Python, Perl, Java, SQL, IT"
Big+Data+Engineer,Lead Big Data Engineer,"Engineer, Interface, Research, Engineering, Computer, Management, SQL, API, Linux, Python"
Big+Data+Engineer,Senior Big Data Engineer (Vancouver),"Engineer, Java, Apache, Computer, Engineering, Management"
Big+Data+Engineer,Big Data Engineer,"Engineer, Computer"
Big+Data+Engineer,Sr. Big Data Engineer,"Engineer, Web, Informatica, Python, Java, IT"
Big+Data+Engineer,Lead Big Data Engineer // Remote until Covid,"PySpark, Python, SQL, SSIS, SQL Server, SSRS, Hadoop, Spark, Databricks, Snowflake, Azure DW"
Big+Data+Engineer,Big Data Engineer | Big Data Developer,"Systems, Engineer, Developer, API, Computer, Engineering, IT, Software, Python, SQL, Web, Access, SAS, Application, Scripts"
Big+Data+Engineer,Big Data Engineer ( W2),"Apache Hadoop, Apache Hive, Apache NiFi, Apache Spark, Apache Sqoop, Big data, ETL"
Big+Data+Engineer,Sr. Hadoop Big Data Engineer - Immediate Need,"data engineer, PySpark, Azure, DataBricks, ADF"
Big+Data+Engineer,Cloud Big Data Engineer--Full Time--Remote,"pwc, accenture, ibm, kpmg, delotte, capgemini, azure, kafka, linux, docker, kubernetes, hadoop, spark, aws"
Big+Data+Engineer,"Opening for Big Data Engineer-AWS - VA, TX",Hadoop
Big+Data+Engineer,Big Data Engineer (Remote for now),"IND05
Big Data Engineer"
Big+Data+Engineer,Big Data Engineer/Architect,"Big Data, HortonWorks HDP (Big Data), Hadoop, MapReduce, Pig, Hive, Spark, Python, Java/J2EE, spring boot, Groovy, RESTful web services, Web API, R"
Big+Data+Engineer,Big Data Engineer/Developer,"Hadoop, Hbase, Hive, Spark, Python"
Big+Data+Engineer,"Senior Big Data Engineer with SQL, Hadoop, Spark, ETL and Data Warehousing for Top Financial Firm in Raleigh, NC!","Data Engineer, Big Data, SQL, Hadoop, Spark, Java, Unix, Oracle, OBIEE, ETL, Basel"
Big+Data+Engineer,Big Data Engineer (H1 Transfer),"Big data, hadoop, spark, Hive, Scala"
Big+Data+Engineer,"Big Data Engineer - Fortune 100 Client (Remote, Freelance/Contract)","BigData Engineer, Azure, AWS, hadoop, qlik, tableau, sqoop, SQL, spark, scala, python, Hive, HDFS"
Big+Data+Engineer,Need Big Data Engineer,"Spark Programming(batch and stream-processing), SQL, MySQL, Teradata, Data wrangling, Azure OR AWS, Agile/Scrum, CA-Automic or Control-M., Java, Scala, Python, Postgre SQL"
Big+Data+Engineer,Big Data Engineer 7+ years only on W2,"BigData, ETL, Scala, Spark, NoSQL"
Big+Data+Engineer,"Big Data Engineer-AWS forfulltimeproject in Herndon, VA,/ Plano, TX","Hadoop, Python, Spark, Kafka"
Big+Data+Engineer,"Senior Big Data Engineer || Jersey City, New Jersey",
Big+Data+Engineer,Big Data Engineer | Coding Test+Technical Interview,"Java, Hadoop, BigData"
Big+Data+Engineer,"QA Big Data Engineer opportunity with Software Analytics client! Virtual Interview, Immediate Remote Start!","software analytics, qa, big data, engineer, programming, computer science, computer engineering, math, statistics, aws, gcp, azure, sql, python, pyspark, pandas, machine learning, real estate, mortgage, property management"
Big+Data+Engineer,"Data / Big data Engineer / Developer - Richmond ,VA ( Remote till covid) - MS","Python, SQL (MySQL, Snowflake), Apache Spark, Data Analytics, Tableau"
Big+Data+Engineer,Data Architect w Big Data and MDM,
Big+Data+Engineer,Senior Data Engineer with Spark,
Big+Data+Engineer,Principal BigData Architect,"Amazon S3, Amazon Web Services, Apache HBase, Apache Spark, Big data, Data architecture, EMR, NoSQL, POC, RDBMS, Architect, Big Data Architect, Spark, Big Data Engineer, Architecture, Data Lake"
Big+Data+Engineer,"Big Data Developer (AWS)- Deloitte (Remote, Contract, Freelance)","AWS Big Data Certification, Snowflake Cloud DW, redshift, python scripting, Orchestrating tools (Airflow or Luigi), Nifi, MapR, lamda, kinesis/kafka, hortonworks, EMR, elasticCache, dynamoDB, cloudera, AWS S3, Aurora, Specification, AWS, Big Data, Big Data Developer, Big Data Engineer"
Big+Data+Engineer,"Data Engineer (AWS, Big Data)","aws, amazon web services, agile, scripting, big data, data engineer, cloud"
Big+Data+Engineer,"REMOTE Senior Data Engineer - Hadoop, Spark, Big Data","big data, data engineering, Hadoop, Spark, data pipelines, computer science, AWS, API, microservices"
Big+Data+Engineer,Senior / Lead Data Engineer - SQL / Python / Cloud / Big Data,"Engineer, SQL, Computer, Engineering, Oracle, Teradata, Python, Java, EDI, API, Software, Business Intelligence, Linux, UNIX"
Big+Data+Engineer,Data Engineer (Python and Big Data) - 100% Remote,"PYTHON, HADOOP, SPARK, KAFKA, DOCKER, SQL"
Big+Data+Engineer,Big Data Support Engineer,"Big data, C#, Customer engagement, Microsoft Windows Azure, Spark"
Big+Data+Engineer,Engineer Sr - Big Data/Cloud,"Engineer, Architect, Apache, Python, Java, SQL, MySQL, Linux, XML"
Business+Intelligence+Manager,Enterprise Business Intelligence Manager,"Data analytics, Enterprise data, Business Intelligence, Data Management, Reporting, Analytics, Roadmap, Management skills, Data Quality, Data security, Data strategy, Data roadmap, Design, Information Systems, IT, SQL, Microsoft SQL, SAP, SAP Business Objects, PowerBI, Cognos, Tableau, Teamwork, ETL, Data modeling"
Business+Intelligence+Manager,Business Intelligence Manager,Alteryx
Business+Intelligence+Manager,BUSINESS INTELLIGENCE MANAGER,"Business Intelligence, Manager, IT, Sales, Computer, Data Warehouse, Management, Database, Engineer, Analyst, Systems"
Business+Intelligence+Manager,Business Intelligence Manager,"sql, BI, business intelligence"
Business+Intelligence+Manager,Senior Data Engineer - Business Intelligence,"Data Warehouse, Business Intelligence, Informatica, SQL, Programming, Python, Computer, Engineering, Cognos, UNIX, Linux"
Business+Intelligence+Manager,"Senior Manager, Business Intelligence Platform",Manager BI
Business+Intelligence+Manager,"Senior Manager, Business Intelligence Platform","Manager, Business Intelligence, BW, Architecture, IT, Data Modeling, Computer"
Business+Intelligence+Manager,"Sr. Mgr, Business Intelligence & Member Analytics","Business Intelligence, Manager, SQL, Python, Excel, PowerPoint"
Business+Intelligence+Manager,"Manager, Business Intelligence","Manager, Business Intelligence, Data Technology"
Business+Intelligence+Manager,SQL Server Business Intelligence Developer,SSIS
Business+Intelligence+Manager,Business Intelligence Analyst,"Business intelligence, Data integrity, Microsoft Power BI, Dashboard, Analytics, SQL, Planning, IT, Database, Health care, non profit, decision support"
Business+Intelligence+Manager,Senior Business Intelligence Speciliast,"Strong problem determination and resolution skills, Takes the initiative to be productive and efficient, Excellent written and verbal communication, Strong presentation and interpersonal skills, Amazon Web Services, Attention to detail, Automation, Business analytics, SQL Azure, Snowflake, Tableau, UI, Microsoft SSIS, Microsoft Windows Azure, PL/SQL, Microsoft Power BI, Leadership, Database design, Data warehouse, Data architecture, Cloud, Business intelligence, QA, Problem solving, Systems analysis and design, Transact-SQL"
Business+Intelligence+Manager,Business Intelligence / App Dev Manager,".NET, BI, SQLs, Azure, PowerBI"
Business+Intelligence+Manager,Business Intelligence & Application Development Manager,"power BI, boomi, .NET, ASP.NET MVC, azure, html, waterfall, agile"
Business+Intelligence+Manager,Business Intelligence Analyst,"Accounting, Business intelligence, Analytics, Microsoft Access, KPI, Forecasting, Microsoft Excel, SQL, Data mining, Data analysis, Budget, Audit, Reporting, Microsoft Power BI, Project management"
Business+Intelligence+Manager,Business Intelligence Engineer,"Business Intelligence, Architect, Oracle, PLSQL, Informatica, SQL, Modeler, Management, Business Objects"
